record_key,openalex_id,doi,title,publication_year,cited_by_count,journal,authors,abstract_text,concepts,n_pattern_groups,n_high_specificity_groups,has_high_specificity,hit_groups,supporting_queries,precision_gate_pass,recency_score,citation_score,deep_relevance_score
https://doi.org/10.1111/pce.12408,https://openalex.org/W2118992447,https://doi.org/10.1111/pce.12408,"Coordination between water transport capacity, biomass growth, metabolic scaling and species stature in co‐occurring shrub and tree species",2014,31,Plant Cell & Environment,Duncan D. Smith; John S. Sperry,"The significance of xylem function and metabolic scaling theory begins from the idea that water transport is strongly coupled to growth rate. At the same time, coordination of water transport and growth seemingly should differ between plant functional types. We evaluated the relationships between water transport, growth and species stature in six species of co-occurring trees and shrubs. Within species, a strong proportionality between plant hydraulic conductance (K), sap flow (Q) and shoot biomass growth (G) was generally supported. Across species, however, trees grew more for a given K or Q than shrubs, indicating greater growth-based water-use efficiency (WUE) in trees. Trees also showed slower decline in relative growth rate (RGR) than shrubs, equivalent to a steeper G by mass (M) scaling exponent in trees (0.77-0.98). The K and Q by M scaling exponents were common across all species (0.80, 0.82), suggesting that the steeper G scaling in trees reflects a size-dependent increase in their growth-based WUE. The common K and Q by M exponents were statistically consistent with the 0.75 of ideal scaling theory. A model based upon xylem anatomy and branching architecture consistently predicted the observed K by M scaling exponents but only when deviations from ideal symmetric branching were incorporated.",Scaling; Xylem; Transpiration; Growth rate; Shrub; Allometry; Water transport; Relative growth rate; Shoot; Botany,2,0,FALSE,metabolic_scaling; power_law,Q01; Q03; Q06; Q08; Q09; Q10,FALSE,24,3.4657359027997265,10.185735902799726
https://doi.org/10.1038/s41396-020-00796-8,https://openalex.org/W3092052992,https://doi.org/10.1038/s41396-020-00796-8,Biodiversity of key-stone phylotypes determines crop production in a 4-decade fertilization experiment,2020,458,The ISME Journal,Kunkun Fan; Manuel Delgado‐Baquerizo; Xisheng Guo; Daozhong Wang; Yong‐Guan Zhu; Haiyan Chu,"Cropping systems have fertilized soils for decades with undetermined consequences for the productivity and functioning of terrestrial ecosystems. One of the critical unknowns is the role of soil biodiversity in controlling crop production after decades of fertilization. This knowledge gap limits our capacity to assess how changes in soil biodiversity could alter crop production and soil health in changing environments. Here, we used multitrophic ecological networks to investigate the importance of soil biodiversity, in particular, the biodiversity of key-stone taxa in controlling soil functioning and wheat production in a 35-year field fertilization experiment. We found strong and positive associations between soil functional genes, crop production and the biodiversity of key-stone phylotypes; soils supporting a larger number of key-stone nematode, bacteria and fungi phylotypes yielded the highest wheat production. These key-stone phylotypes were also positively associated with plant growth (phototrophic bacteria, nitrogen fixers) and multiple functional genes related to nutrient cycling. The retrieved information on the genomes clustered with key-stone bacterial phylotypes indicated that the key-stone taxa had higher gene copies of oxidoreductases (participating most biogeochemical cycles of ecosystems and linking to microbial energetics) and 71 essential functional genes associated with carbon, nitrogen, phosphorus, and sulfur cycling. Altogether, our work highlights the fundamental role of the biodiversity of key-stone phylotypes in maintaining soil functioning and crop production after several decades of fertilization, and provides a list of key-stone phylotypes linking to crop production and soil nutrient cycling, which could give science-based guidance for sustainable food production.",Biology; Biodiversity; Human fertilization; Key (lock); Phylotype; Crop; Production (economics); Crop production; Agroforestry; Biotechnology,1,0,FALSE,empirical_signal,Q08,FALSE,30,6.129050210060545,10.029050210060545
https://doi.org/10.1038/srep21471,https://openalex.org/W2302517508,https://doi.org/10.1038/srep21471,Deep Learning in Label-free Cell Classification,2016,467,Scientific Reports,Claire Lifan Chen; Ata Mahjoubfar; Li‐Chia Tai; Ian K. Blaby; Allen Huang; Kayvan Niazi; Bahram Jalali,"Abstract Label-free cell analysis is essential to personalized genomics, cancer diagnostics, and drug development as it avoids adverse effects of staining reagents on cellular viability and cell signaling. However, currently available label-free cell assays mostly rely only on a single feature and lack sufficient differentiation. Also, the sample size analyzed by these assays is limited due to their low throughput. Here, we integrate feature extraction and deep learning with high-throughput quantitative imaging enabled by photonic time stretch, achieving record high accuracy in label-free cell classification. Our system captures quantitative optical phase and intensity images and extracts multiple biophysical features of individual cells. These biophysical measurements form a hyperdimensional feature space in which supervised learning is performed for cell classification. We compare various learning algorithms including artificial neural network, support vector machine, logistic regression, and a novel deep learning pipeline, which adopts global optimization of receiver operating characteristics. As a validation of the enhanced sensitivity and specificity of our system, we show classification of white blood T-cells against colon cancer cells, as well as lipid accumulating algal strains for biofuel production. This system opens up a new path to data-driven phenotypic diagnosis and better understanding of the heterogeneous gene expressions in cells.",Artificial intelligence; Computer science; Deep learning; Pipeline (software); Machine learning; Support vector machine; Feature (linguistics); Pattern recognition (psychology); Philosophy; Programming language,1,0,FALSE,empirical_signal,Q08,FALSE,26,6.148468295917647,9.928468295917646
https://doi.org/10.1093/icb/icac038,https://openalex.org/W4280501795,https://doi.org/10.1093/icb/icac038,Growth and Mortality as Causes of Variation in Metabolic Scaling Among Taxa and Taxonomic Levels,2022,17,Integrative and Comparative Biology,Tommy Norin,"Metabolic rate (MR) usually changes (scales) out of proportion to body mass (BM) as MR = aBMb, where a is a normalisation constant and b is the scaling exponent that reflects how steep this change is. This scaling relationship is fundamental to biology, but over a century of research has provided little consensus on the value of b, and why it appears to vary among taxa and taxonomic levels. By analysing published data on fish and taking an individual-based approach to metabolic scaling, I show that variation in growth of fish under naturally restricted food availability can explain variation in within-individual (ontogenetic) b for standard (maintenance) metabolic rate (SMR) of brown trout (Salmo trutta), with the fastest growers having the steepest metabolic scaling (b ≈ 1). Moreover, I show that within-individual b can vary much more widely than previously assumed from work on different individuals or different species, from -1 to 1 for SMR among individual brown trout. The negative scaling of SMR for some individuals was caused by reductions in metabolic rate in a food limited environment, likely to maintain positive growth. This resulted in a mean within-individual b for SMR that was significantly lower than the across-individual (""static"") b, a difference that also existed for another species, cunner (Tautogolabrus adspersus). Interestingly, the wide variation in ontogenetic b for SMR among individual brown trout did not exist for maximum (active) metabolic rate (MMR) of the same fish, showing that these two key metabolic traits (SMR and MMR) can scale independently of one another. I also show that across-species (""evolutionary"") b for SMR of 134 fishes is significantly steeper (b approaching 1) than the mean ontogenetic b for the brown trout and cunner. Based on these interesting findings, I hypothesise that evolutionary and static metabolic scaling can be systematically different from ontogenetic scaling, and that the steeper evolutionary than ontogenetic scaling for fishes arises as a by-product of natural selection for fast-growing individuals with steep metabolic scaling (b ≈ 1) early in life, where size-selective mortality is high for fishes. I support this by showing that b for SMR tends to increase with natural mortality rates of fish larvae within taxa.",Taxon; Variation (astronomy); Biology; Taxonomic rank; Zoology; Ecology; Evolutionary biology; Physics; Astrophysics,2,0,FALSE,metabolic_scaling; power_law,Q08,FALSE,32,2.8903717578961645,9.850371757896164
https://doi.org/10.1111/gcb.12627,https://openalex.org/W2066978892,https://doi.org/10.1111/gcb.12627,A large‐scale field assessment of carbon stocks in human‐modified tropical forests,2014,446,Global Change Biology,Érika Berenguer; Joice Ferreira; Toby Gardner; Luiz E. O. C. Aragão; Plínio Barbosa de Camargo; Carlos Eduardo Pellegrino Cerri; Mariana Durigan; Raimundo Cosme de Oliveira,"Tropical rainforests store enormous amounts of carbon, the protection of which represents a vital component of efforts to mitigate global climate change. Currently, tropical forest conservation, science, policies, and climate mitigation actions focus predominantly on reducing carbon emissions from deforestation alone. However, every year vast areas of the humid tropics are disturbed by selective logging, understory fires, and habitat fragmentation. There is an urgent need to understand the effect of such disturbances on carbon stocks, and how stocks in disturbed forests compare to those found in undisturbed primary forests as well as in regenerating secondary forests. Here, we present the results of the largest field study to date on the impacts of human disturbances on above and belowground carbon stocks in tropical forests. Live vegetation, the largest carbon pool, was extremely sensitive to disturbance: forests that experienced both selective logging and understory fires stored, on average, 40% less aboveground carbon than undisturbed forests and were structurally similar to secondary forests. Edge effects also played an important role in explaining variability in aboveground carbon stocks of disturbed forests. Results indicate a potential rapid recovery of the dead wood and litter carbon pools, while soil stocks (0-30 cm) appeared to be resistant to the effects of logging and fire. Carbon loss and subsequent emissions due to human disturbances remain largely unaccounted for in greenhouse gas inventories, but by comparing our estimates of depleted carbon stocks in disturbed forests with Brazilian government assessments of the total forest area annually disturbed in the Amazon, we show that these emissions could represent up to 40% of the carbon loss from deforestation in the region. We conclude that conservation programs aiming to ensure the long-term permanence of forest carbon stocks, such as REDD+, will remain limited in their success unless they effectively avoid degradation as well as deforestation.",Carbon stock; Environmental science; Scale (ratio); Carbon fibers; Field (mathematics); Tropical and subtropical dry broadleaf forests; Carbon cycle; Agroforestry; Forestry; Geography,1,0,FALSE,empirical_signal,Q02; Q03,FALSE,24,6.102558594613569,9.822558594613568
https://doi.org/10.1111/1365-2435.12428,https://openalex.org/W2045211767,https://doi.org/10.1111/1365-2435.12428,Crown plasticity enables trees to optimize canopy packing in mixed‐species forests,2015,425,Functional Ecology,Tommaso Jucker; Olivier Bouriaud; David A. Coomes,"Summary It has been suggested that diverse forests utilize canopy space more efficiently than species‐poor ones, as mixing species with complementary architectural and physiological traits allows trees to pack more densely. However, whether positive canopy packing–diversity relationships are a general feature of forests remains unclear. Using crown allometric data collected for 12 939 trees from permanent forest plots across Europe, we test (i) whether diversity promotes canopy packing across forest types and (ii) whether increased canopy packing occurs primarily through vertical stratification of tree crowns or as a result of intraspecific plasticity in crown morphology. We found that canopy packing efficiency increased markedly in response to species richness across a range of forest types and species combinations. Positive canopy packing–diversity relationships were primarily driven by the fact that trees growing in mixture had sizably larger crowns (38% on average) than those in monoculture. The ability of trees to plastically adapt the shape and size of their crowns in response to changes in local competitive environment is critical in allowing mixed‐species forests to optimize the use of canopy space. By promoting the development of denser and more structurally complex canopies, species mixing can strongly impact nutrient cycling and storage in forest ecosystems.",Canopy; Tree canopy; Monoculture; Biology; Crown (dentistry); Intraspecific competition; Ecology; Species richness; Forest ecology; Ecosystem,1,1,TRUE,general_allometry,Q02; Q09,FALSE,25,6.054439346269371,9.80443934626937
https://doi.org/10.1111/j.1365-2745.2008.01466.x,https://openalex.org/W1993333162,https://doi.org/10.1111/j.1365-2745.2008.01466.x,Seedling root morphology and biomass allocation of 62 tropical tree species in relation to drought‐ and shade‐tolerance,2009,508,Journal of Ecology,Lars Markesteijn; Lourens Poorter,"Summary Water availability is the main determinant of species’ distribution in lowland tropical forests. Species’ occurrence along water availability gradients depends on their ability to tolerate drought. To identify species’ traits underlying drought‐tolerance we excavated first year seedlings of 62 dry and moist forest tree species at the onset of the dry season. We evaluate how morphological seedling traits differ between forests, and whether functional groups of species can be identified based on trait relations. We also compare seedling traits along independent axes of drought and shade‐tolerance to assess a hypothesized trade‐off. Seedlings of dry forest species improve water foraging capacity in deep soil layers by an increased below‐ground biomass allocation and by having deep roots. They minimize the risk of cavitation by making dense stems, and reduce transpiration by producing less leaf tissue. Moist forest seedlings have large leaf areas and a greater above‐ground biomass, to maximize light interception, and long, cheap, branched root systems, to increase water and nutrient capture. Associations among seedling traits reveal three major drought strategies: (i) evergreen drought‐tolerant species have high biomass investment in enduring organs, minimize cavitation and minimize transpiration to persist under dry conditions; (ii) drought‐avoiding species maximize resource capture during a limited growing season and then avoid stress with a deciduous leaf habit in the dry season; (iii) drought‐intolerant species maximize both below‐ and above‐ground resource capture to increase competitiveness for light, but are consequently precluded from dry habitats. We found no direct trade‐off between drought‐ and shade‐tolerance, because they depend largely on different morphological adaptations. Drought‐tolerance is supported by a high biomass investment to the root system, whereas shade‐tolerance is mainly promoted by a low growth rate and low SLA. Synthesis . We conclude that there are three general adaptation strategies of drought‐tolerance, which seemingly hold true across biomes and for different life forms. Drought‐ and shade‐tolerance are largely independent from one another, suggesting a high potential for niche differentiation, as species’ specialization can occur at different combinations of water and light availability.",Biology; Seedling; Drought tolerance; Evergreen; Transpiration; Biomass (ecology); Biomass partitioning; Agronomy; Dry season; Tropical and subtropical dry broadleaf forests,1,1,TRUE,leaf_mass_area,Q03,FALSE,19,6.2324480165505225,9.802448016550523
https://doi.org/10.1098/rstb.2022.0137,https://openalex.org/W4383711452,https://doi.org/10.1098/rstb.2022.0137,Long-term effects of incubation temperature on growth and thermal physiology in a small ectotherm,2023,15,Philosophical Transactions of the Royal Society B Biological Sciences,Madeleine de Jong; Lesley A. Alton; Craig R. White; Moira K. O’Bryan; David G. Chapple; Bob B. M. Wong,"Thermal conditions in the developmental environment can substantially affect an individual's phenotype, particularly in egg-laying ectotherms. However, whether these effects persist into adulthood is rarely examined. To investigate this, we incubated delicate skink, <i>Lampropholis delicata</i>, eggs at either cool (22°C), mild (26°C) or hot (30°C) temperatures. After hatching, we measured growth, thermal performance curves of locomotor activity, and thermal sensitivity of resting metabolic rate of offspring as juveniles (4-6 weeks of age), sub-adults (approx. 200 days of age), and adults (approx. 2 years of age), and then measured developmental temperature impacts on male fertility. Incubation temperature had a lasting effect on growth and locomotor performance, with cool and hot incubation temperatures resulting in faster growth and larger maximum size, and hot incubation temperatures reducing locomotor performance at all timepoints. Effects on resting metabolic rate were only present in sub-adults, with a higher metabolic rate at high and average body mass and negative metabolic scaling exponent in cool-incubated lizards. Additionally, cool and hot incubation treatments resulted in shorter sperm midpieces and heads. Incubation temperature did not affect testis mass or sperm count. Overall, our results demonstrate that incubation temperature can have lasting effects on later life stages, highlighting the importance of maternal nest-site selection, but that some effects are age dependent. This article is part of the theme issue 'The evolutionary ecology of nests: a cross-taxon approach'.",Ectotherm; Incubation; Biology; Offspring; Hatching; Incubation period; Animal science; Ecology; Sauria; Zoology,2,0,FALSE,metabolic_scaling; power_law,Q10,FALSE,33,2.772588722239781,9.762588722239782
https://doi.org/10.1111/j.1365-2435.2007.01276.x,https://openalex.org/W2159580754,https://doi.org/10.1111/j.1365-2435.2007.01276.x,Consistency between an allometric approach and optimal partitioning theory in global patterns of plant biomass allocation,2007,512,Functional Ecology,Megan C. McCarthy; Brian J. Enquist,"Summary Optimal partitioning theory (OPT) suggests that plants should allocate biomass to the organ that acquires the most limiting resource. An implied assumption of this is that there are trade‐offs in allocation between leaf, stem and root functions. Recently, an alternative approach, allometric biomass partitioning theory (APT), was developed to predict how plants should divide their metabolic production between leaves, stems and roots, based on the constraints of body size. APT predicts that, for an allometrically ideal plant, leaf mass should scale to the 3/4th power of body size, and stem and root mass should scale isometrically to body size. In this study, we combine OPT with APT by investigating biomass partitioning not accounted for by allometric constraints across broad environmental gradients. Intraspecific variability in biomass allocation shows correlations with environmental factors that would be predicted by OPT. However, interspecifically, these patterns either do not appear or are greatly reduced. Our study suggests that, after size is accounted for, intraspecific residual variation in biomass allocation may be partially explained by environmental factors in a manner consistent with OPT. However, the particular patterns vary between species, obscuring large‐scale patterns. In summary, differences due to environmental variability can be incorporated with allocation patterns related to total mass to help understand how plants should allocate biomass in response to changes in both size and environment.",Allometry; Intraspecific competition; Biology; Biomass (ecology); Biomass partitioning; Resource allocation; Ecology; Scale (ratio); Quantum mechanics; Computer science,1,1,TRUE,general_allometry,Q03; Q04,FALSE,17,6.240275845170769,9.75027584517077
https://doi.org/10.14214/sf.535,https://openalex.org/W2142080611,https://doi.org/10.14214/sf.535,Adaptive significance of evergreen vs. deciduous leaves: solving the triple paradox,2002,588,Silva Fennica,Thomas J. Givnish,"<ja:p>Patterns in the dominance of evergreen vs. deciduous plants have long interested ecologists, biogeographers, and global modellers. But previous models to account for these patterns have significant weaknesses. Bottom-up, mechanistic models â based on physiology, competition, and natural selection â have often been non-quantitative or restricted to a small range of habitats, and almost all have ignored belowground costs and whole-plant integration. Top-down, ecosystem-based models have succeeded in quantitatively reproducing several patterns, but rely partly on empirically derived constants and thresholds that lack a mechanistic explanation. It is generally recognized that seasonal drought can favor deciduous leaves, and that infertile soils can favor long-lived evergreen leaves. But no model has yet explained three great paradoxes, involving dominance by 1) evergreens in highly seasonal, boreal forests, 2) deciduous larch in many nutrient-poor peatlands, and 3) evergreen leaf-exchangers in nutrient-poor subtropical forests, even though they shed their leaves just as frequently as deciduous species. This paper outlines a generalized optimality model to account for these and other patterns in leaf longevity and phenology, based on maximizing whole-plant carbon gain or height growth, and building on recent advances in our understanding of the quantitative relationships of leaf photosynthesis, nitrogen content, and mass per unit area to leaf life-span. Only a whole-plant approach can explain evergreen dominance under realistic ecological conditions, or account for the boreal paradox, the larch paradox, the leaf-exchanger paradox, and expected shifts in shade tolerance associated with leaf phenology. Poor soils favor evergreens not merely by increasing the costs of nutrient acquisition, but also by depressing the maximum rate of photosynthesis and thus the seasonal contrast in photosynthetic return between leaves adapted to favorable vs. unfavorable conditions. The dominance of evergreens in western North America beyond the coastal zone of mild winters and winter rainfall appears related to the unusually long photosynthetic season for evergreen vs. deciduous plants there. Future models for optimal leaf phenology must incorporate differences between evergreen and deciduous plants in allocation to photosynthetic vs. non-photosynthetic tissue, rooting depth, stem allometry, xylem anatomy, and exposure to herbivores and leaching, and analyze how these differences interact with the photosynthetic rate, transpiration, and nutrient demands of leaves with different life-spans to affect rates of height growth in specific microsites.</ja:p>",Evergreen; Deciduous; Dominance (genetics); Larch; Biology; Ecology; Boreal; Ecological succession; Phenology; Temperate deciduous forest,1,1,TRUE,general_allometry,Q03; Q07,FALSE,12,6.3784261836515865,9.738426183651587
https://doi.org/10.1111/1365-2745.12346,https://openalex.org/W2289032953,https://doi.org/10.1111/1365-2745.12346,Does functional trait diversity predict above‐ground biomass and productivity of tropical forests? Testing three alternative hypotheses,2014,403,Journal of Ecology,Bryan Finegan; Marielos Peña‐Claros; Alexandre A. Oliveira; Nataly Ascarrunz; M. Syndonia Bret‐Harte; Geovana Carreño‐Rocabado; Fernando Casanoves; Sandra Dı́az,"Summary Tropical forests are globally important, but it is not clear whether biodiversity enhances carbon storage and sequestration in them. We tested this relationship focusing on components of functional trait biodiversity as predictors. Data are presented for three rain forests in Bolivia, Brazil and Costa Rica. Initial above‐ground biomass and biomass increments of survivors, recruits and survivors + recruits (total) were estimated for trees ≥10 cm d.b.h. in 62 and 21 1.0‐ha plots, respectively. We determined relationships of biomass increments to initial standing biomass ( AGB i ), biomass‐weighted community mean values ( CWM ) of eight functional traits and four functional trait variety indices (functional richness, functional evenness, functional diversity and functional dispersion). The forest continuum sampled ranged from ‘slow’ stands dominated by trees with tough tissues and high AGB i , to ‘fast’ stands dominated by trees with soft, nutrient‐rich leaves, lighter woods and lower AGB i . We tested whether AGB i and biomass increments were related to the CWM trait values of the dominant species in the system (the biomass ratio hypothesis), to the variety of functional trait values (the niche complementarity hypothesis), or in the case of biomass increments, simply to initial standing biomass (the green soup hypothesis). CWM s were reasonable bivariate predictors of AGB i and biomass increments, with CWM specific leaf area SLA , CWM leaf nitrogen content, CWM force to tear the leaf, CWM maximum adult height H max and CWM wood specific gravity the most important. AGB i was also a reasonable predictor of the three measures of biomass increment. In best‐fit multiple regression models, CWM H max was the most important predictor of initial standing biomass AGB i . Only leaf traits were selected in the best models for biomass increment; CWM SLA was the most important predictor, with the expected positive relationship. There were no relationships of functional variety indices to biomass increments, and AGB i was the only predictor for biomass increments from recruits. Synthesis . We found no support for the niche complementarity hypothesis and support for the green soup hypothesis only for biomass increments of recruits. We have strong support for the biomass ratio hypothesis. CWM H max is a strong driver of ecosystem biomass and carbon storage and CWM SLA , and other CWM leaf traits are especially important for biomass increments and carbon sequestration.",Biomass (ecology); Specific leaf area; Biodiversity; Species richness; Species evenness; Cwm; Ecology; Biology; Environmental science; Productivity,1,1,TRUE,leaf_mass_area,Q03,FALSE,24,6.0014148779611505,9.72141487796115
